Id_recorrido,nombre_estacion_origen,hora_origen
17376715BAEcobici,059 - Coronel Diaz,3
17628673BAEcobici,099 - Malabia,9
17405776BAEcobici,128 - PARQUE DEL BAJO,12
17605199BAEcobici,366 - VILLA OLÍMPICA,4
17625288BAEcobici,050 - Hospital Rivadavia,16
17588752BAEcobici,006 - Parque Lezama,19
17440851BAEcobici,066 - Billinghurst,13
17540418BAEcobici,001 - FACULTAD DE DERECHO,18
17620693BAEcobici,014 - Pacifico,16
17635495BAEcobici,152 - JULIETA LANTERI,8
17421721BAEcobici,017 - Plaza Almagro,19
17392213BAEcobici,131- HOSPITAL DE CLÍNICAS,9
17395820BAEcobici,303 - Huaura,16
17626930BAEcobici,017 - Plaza Almagro,20
17410031BAEcobici,146 - Hospital Francés,18
17697533BAEcobici,252 - Tamborini,22
17637708BAEcobici,070 - ARAOZ,12
17530030BAEcobici,113 - Guatemala,20
17531612BAEcobici,030 - Peña,0
17587501BAEcobici,130 - RETIRO II,18
17429492BAEcobici,003 - ADUANA,16
17554660BAEcobici,001 - FACULTAD DE DERECHO,20
17388336BAEcobici,052 - CAMPANA II,22
17506043BAEcobici,159 - Fitz Roy & Gorriti,20
17463976BAEcobici,037- Claudia Pía Braudracco,8
17687480BAEcobici,347 - CARABOBO,8
17444587BAEcobici,307 - CERRETTI,18
17581443BAEcobici,003 - ADUANA,9
17531016BAEcobici,008 - Congreso,22
17593972BAEcobici,032 - Catedral,8
17679394BAEcobici,142 - ARMENIA,15
17696313BAEcobici,054 - Acuña de Figueroa,20
17505832BAEcobici,279 - PLAZA MONTE CASTRO,20
17453559BAEcobici,388 - Plaza Jose C Paz,12
17690755BAEcobici,029 - Parque Centenario,13
17564473BAEcobici,313 - De Los Incas,16
17468871BAEcobici,056 - Plaza Palermo Viejo,16
17584167BAEcobici,005 - Plaza Italia,14
17517205BAEcobici,036 - MAIPÚ,19
17518867BAEcobici,156 - Plaza Alemania,21
17598318BAEcobici,095 - ESMERALDA,15
17639547BAEcobici,144 - PUEYRREDÓN,15
17618480BAEcobici,086 - SAAVEDRA,9
17389670BAEcobici,005 - Plaza Italia,3
17467797BAEcobici,103 - MALBA,14
17647937BAEcobici,080 - VALLE,7
17400465BAEcobici,333 - PARQUE DE LA ESTACIÓN,22
17429643BAEcobici,218 - Campana,16
17396801BAEcobici,302 - ESTACION VILLA LURO,17
17537484BAEcobici,037- Claudia Pía Braudracco,15
17604075BAEcobici,325 - MEDRANO,22
17586567BAEcobici,204 - Biarritz,17
17634331BAEcobici,049 - 33 Orientales,7
17529475BAEcobici,014 - Pacifico,19
17564965BAEcobici,184 - Pedro Echague,18
17628801BAEcobici,103 - MALBA,10
17416884BAEcobici,279 - PLAZA MONTE CASTRO,21
17574449BAEcobici,003 - ADUANA,18
17648477BAEcobici,188 - Aranguren,8
17503488BAEcobici,257 - Plaza Francisco Ramirez,18
17610317BAEcobici,122 - COSTA RICA,13
17607734BAEcobici,125 - F.J.Santamaria de Oro,9
17391424BAEcobici,335 - General Urquiza,8
17675328BAEcobici,093 - CARLOS CALVO,9
17480408BAEcobici,178 - José Marmol,14
17607185BAEcobici,234 - AVENIDA TRIUNVIRATO,9
17626568BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,19
17393562BAEcobici,160 - Godoy Cruz y Libertador,12
17408357BAEcobici,003 - ADUANA,16
17505156BAEcobici,116 - HOSPITAL ALEMÁN,19
17382739BAEcobici,061 - Ministerio de Economia,15
17416193BAEcobici,189 - POSADAS,18
17537172BAEcobici,128 - PARQUE DEL BAJO,14
17651382BAEcobici,064 - RIOBAMBA,12
17682467BAEcobici,257 - Plaza Francisco Ramirez,18
17543419BAEcobici,390 - De Los Ombues,23
17640711BAEcobici,065 - Julián Álvarez,16
17403827BAEcobici,333 - PARQUE DE LA ESTACIÓN,8
17444653BAEcobici,245 - COSTANERA NORTE,18
17520980BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,6
17378305BAEcobici,146 - Hospital Francés,8
17631983BAEcobici,248 - Husares,19
17436726BAEcobici,272 - Plaza Bruno Giordano,6
17516404BAEcobici,233 - MONROE,18
17438430BAEcobici,155 - Parque José Evaristo Uriburu,9
17694398BAEcobici,255 - BARRANCAS DE BELGRANO,17
17696090BAEcobici,009 - Parque Las Heras,19
17640118BAEcobici,384 - PLAZA BENITO NAZAR,16
17529228BAEcobici,366 - VILLA OLÍMPICA,19
17427868BAEcobici,025 - Plaza Guemes,13
17528581BAEcobici,238 - PLAZA LAS TOSCANERAS,18
17683544BAEcobici,014 - Pacifico,20
17611396BAEcobici,276 - PRIMERA JUNTA,15
17615593BAEcobici,057 - BELGRANO,20
17610889BAEcobici,056 - Plaza Palermo Viejo,14
17471997BAEcobici,127 - PLAZA LEONARDO N. ALEM,19
17665770BAEcobici,298 - PLAZA DR. JUAN B. TERAN,13
17398406BAEcobici,253 - Plaza Colegiales,19
17455477BAEcobici,071 - CERRITO,16
17630217BAEcobici,029 - Parque Centenario,15
17686822BAEcobici,164 - FACULTAD DE INGENIERIA,7
17514553BAEcobici,147 - Constitución,16
17594692BAEcobici,001 - FACULTAD DE DERECHO,10
17475138BAEcobici,092 - Salcedo,1
17601932BAEcobici,100 - Plaza Gurruchaga,19
17410492BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,19
17387769BAEcobici,350 - Plaza Irlanda,21
17394797BAEcobici,033 - Facultad de Medicina,14
17649813BAEcobici,227 -Club Ciudad de Buenos Aires,9
17570380BAEcobici,348 - Villa del Parque,13
17408750BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,17
17486880BAEcobici,136 - Acevedo,2
17547695BAEcobici,083 - Paraná,10
17454296BAEcobici,103 - MALBA,14
17431369BAEcobici,285 - ESPINOSA,18
17690586BAEcobici,037- Claudia Pía Braudracco,13
17689611BAEcobici,111 - MACACHA GUEMES,12
17637096BAEcobici,014 - Pacifico,11
17658663BAEcobici,229 - RIGLOS,20
17671819BAEcobici,205 - SAN MARTIN,21
17437069BAEcobici,147 - Constitución,7
17447079BAEcobici,399 - GARCIA DEL RIO,20
17525296BAEcobici,203 - Beiro,14
17405391BAEcobici,029 - Parque Centenario,11
17682116BAEcobici,089 - Cabello,18
17623741BAEcobici,333 - PARQUE DE LA ESTACIÓN,10
17556671BAEcobici,148 -La Paternal,3
17645076BAEcobici,100 - Plaza Gurruchaga,20
17384266BAEcobici,184 - Pedro Echague,17
17619418BAEcobici,183 - VIRREY CEVALLOS,13
17685292BAEcobici,374 - Puan,23
17582541BAEcobici,007 - OBELISCO,11
17387315BAEcobici,233 - MONROE,20
17575195BAEcobici,237 - Madero Office,18
17480361BAEcobici,147 - Constitución,14
17663983BAEcobici,316 - Buenos Aires,10
17407865BAEcobici,200 - AUSTRIA Y FRENCH,16
17427894BAEcobici,147 - Constitución,13
17450172BAEcobici,123 - BASUALDO Y RODO,7
17471616BAEcobici,168 - Estados Unidos,19
17469879BAEcobici,005 - Plaza Italia,17
17565862BAEcobici,352 - San Jose de Flores,21
17528569BAEcobici,359 - PLAZA BALCARCE,18
17554863BAEcobici,029 - Parque Centenario,21
17581195BAEcobici,015 - AMENABAR,9
17376111BAEcobici,008 - Congreso,0
17628307BAEcobici,008 - Congreso,5
17385476BAEcobici,044 - Ecoparque,18
17621317BAEcobici,292 - PLAZA BOLIVIA,18
17631791BAEcobici,390 - De Los Ombues,19
17654047BAEcobici,071 - CERRITO,16
17498499BAEcobici,244 - UADE,9
17548435BAEcobici,251 - Solar de la Abadía,11
17424294BAEcobici,087 - Guayaquil,7
17546310BAEcobici,393 - Barrio 31,8
17665973BAEcobici,100 - Plaza Gurruchaga,13
17626044BAEcobici,161 - Humahuaca,17
17596288BAEcobici,183 - VIRREY CEVALLOS,12
17658220BAEcobici,144 - PUEYRREDÓN,20
17560796BAEcobici,005 - Plaza Italia,20
17490862BAEcobici,097 - Avelino Diaz,23
17648795BAEcobici,135 - MARCELO T. DE ALVEAR,8
17644512BAEcobici,039 - Plaza Don Bosco,20
17549571BAEcobici,191 - Rivadavia y 9 de Julio,13
17625931BAEcobici,183 - VIRREY CEVALLOS,17
17423579BAEcobici,393 - Barrio 31,5
17525718BAEcobici,082 - HOSPITAL ITALIANO,15
17439607BAEcobici,145 - RAVIGNANI,11
17600703BAEcobici,134 - SOLDADO DE LA FRONTERA,18
17378801BAEcobici,276 - PRIMERA JUNTA,8
17501796BAEcobici,094 - GÚZMAN,16
17602201BAEcobici,146 - Hospital Francés,19
17632306BAEcobici,006 - Parque Lezama,21
17390576BAEcobici,039 - Plaza Don Bosco,7
17569664BAEcobici,164 - FACULTAD DE INGENIERIA,11
17585747BAEcobici,304 - Navarro,16
17442004BAEcobici,140 - Las Casas,14
17448232BAEcobici,155 - Parque José Evaristo Uriburu,22
17684454BAEcobici,085 - AGUERO,21
17552842BAEcobici,168 - Estados Unidos,18
17475828BAEcobici,038 - Plaza Libertad,6
17682910BAEcobici,260 - SAN MIGUEL DE GARICOITS,19
17563784BAEcobici,124 - UGARTECHE,14
17377150BAEcobici,276 - PRIMERA JUNTA,6
17446921BAEcobici,014 - Pacifico,20
17384011BAEcobici,163 - ONCE II,17
17649000BAEcobici,130 - RETIRO II,8
17474669BAEcobici,142 - ARMENIA,0
17668978BAEcobici,114 - DELLA PAOLERA,17
17525578BAEcobici,029 - Parque Centenario,15
17480756BAEcobici,005 - Plaza Italia,15
17397049BAEcobici,347 - CARABOBO,17
17514817BAEcobici,061 - Ministerio de Economia,16
17657904BAEcobici,023 - Suipacha,19
17669125BAEcobici,076 - Ayacucho,17
17663251BAEcobici,054 - Acuña de Figueroa,9
17674712BAEcobici,054 - Acuña de Figueroa,8
17449895BAEcobici,182 - RAVIGNANI Y GUATEMALA,6
17546525BAEcobici,161 - Humahuaca,8
17657493BAEcobici,335 - General Urquiza,19
17609207BAEcobici,399 - GARCIA DEL RIO,12
17386765BAEcobici,069 - Ecuador,19
17589539BAEcobici,251 - Solar de la Abadía,20
17657794BAEcobici,014 - Pacifico,19
17398909BAEcobici,188 - Aranguren,20
17535561BAEcobici,316 - Buenos Aires,12
17583357BAEcobici,041 - PARQUE PATRICIOS II,13
17643488BAEcobici,025 - Plaza Guemes,19
17490526BAEcobici,219 - Parque Chacabuco II,22
17533746BAEcobici,131- HOSPITAL DE CLÍNICAS,8
17406993BAEcobici,183 - VIRREY CEVALLOS,14
17582963BAEcobici,111 - MACACHA GUEMES,12
17544499BAEcobici,056 - Plaza Palermo Viejo,1
17401001BAEcobici,121 - YATAY,0
17392404BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,9
17445274BAEcobici,093 - CARLOS CALVO,18
17665698BAEcobici,186 - MANZANA 66,13
17673870BAEcobici,138 - Hospital Britanico,7
17399093BAEcobici,044 - Ecoparque,20
17694202BAEcobici,244 - UADE,17
17547371BAEcobici,399 - GARCIA DEL RIO,9
17416298BAEcobici,183 - VIRREY CEVALLOS,18
17571008BAEcobici,159 - Fitz Roy & Gorriti,13
17386098BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,19
17441798BAEcobici,140 - Las Casas,14
17522833BAEcobici,083 - Paraná,9
17649444BAEcobici,002 - Retiro I,9
17587004BAEcobici,128 - PARQUE DEL BAJO,17
17408940BAEcobici,122 - COSTA RICA,17
17432103BAEcobici,256 - PLAZA NORUEGA,18
17394132BAEcobici,309 - UTN II,13
17510114BAEcobici,347 - CARABOBO,8
17516886BAEcobici,281 - Villa Urquiza,18
17471996BAEcobici,344 - UNIVERSIDAD DI TELLA,19
17551530BAEcobici,013 - ONCE,16
17682583BAEcobici,289 - MONTAÑESES,18
17628812BAEcobici,152 - JULIETA LANTERI,10
17506231BAEcobici,155 - Parque José Evaristo Uriburu,21
17611369BAEcobici,310 - FREIRE II,15
17519188BAEcobici,128 - PARQUE DEL BAJO,22
17516574BAEcobici,122 - COSTA RICA,18
17622618BAEcobici,227 -Club Ciudad de Buenos Aires,22
17500835BAEcobici,037- Claudia Pía Braudracco,14
17427919BAEcobici,207 - PLAZA ARENALES,13
17415003BAEcobici,260 - SAN MIGUEL DE GARICOITS,13
17461923BAEcobici,059 - Coronel Diaz,1
17630458BAEcobici,147 - Constitución,15
17437071BAEcobici,159 - Fitz Roy & Gorriti,7
17504626BAEcobici,325 - MEDRANO,19
17449749BAEcobici,131- HOSPITAL DE CLÍNICAS,5
17655331BAEcobici,032 - Catedral,17
17435424BAEcobici,152 - JULIETA LANTERI,23
17690500BAEcobici,163 - ONCE II,13
17678531BAEcobici,059 - Coronel Diaz,14
17544873BAEcobici,182 - RAVIGNANI Y GUATEMALA,4
17676095BAEcobici,014 - Pacifico,10
17663626BAEcobici,062 - PARQUE ONEGA,9
17529531BAEcobici,325 - MEDRANO,20
17575063BAEcobici,122 - COSTA RICA,18
17379183BAEcobici,335 - General Urquiza,9
17661061BAEcobici,151 - AIME PAINÉ,5
17520450BAEcobici,025 - Plaza Guemes,3
17447927BAEcobici,131- HOSPITAL DE CLÍNICAS,21
17405567BAEcobici,203 - Beiro,12
17410886BAEcobici,054 - Acuña de Figueroa,19
17625836BAEcobici,130 - RETIRO II,17
17376007BAEcobici,071 - CERRITO,0
17582789BAEcobici,083 - Paraná,12
17667884BAEcobici,059 - Coronel Diaz,16
17615902BAEcobici,333 - PARQUE DE LA ESTACIÓN,20
17658515BAEcobici,014 - Pacifico,20
17637932BAEcobici,227 -Club Ciudad de Buenos Aires,13
17634555BAEcobici,160 - Godoy Cruz y Libertador,7
17399537BAEcobici,083 - Paraná,21
17392221BAEcobici,348 - Villa del Parque,9
17601736BAEcobici,161 - Humahuaca,18
17408332BAEcobici,132 - CORRIENTES,16
17464865BAEcobici,223 - GAINZA,9
17404980BAEcobici,145 - RAVIGNANI,11
17611944BAEcobici,027 - Montevideo,16
17645790BAEcobici,373 - Jorgelina De Simone,22
17667394BAEcobici,036 - MAIPÚ,15
17461334BAEcobici,103 - MALBA,23
17430042BAEcobici,324 - Las Victorias,16
17536967BAEcobici,092 - Salcedo,14
17424230BAEcobici,181 - BILLINGHURST Y MANSILLA,7
17527460BAEcobici,079 - AZUCENA VILLAFLOR,17
17455946BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,16
17399478BAEcobici,175 - PLAZA MACKENNA,20
17549635BAEcobici,049 - 33 Orientales,13
17609647BAEcobici,289 - MONTAÑESES,13
17578196BAEcobici,071 - CERRITO,23
17681565BAEcobici,371 - Paseo de las Americas,17
17411430BAEcobici,112 - 9 de Julio,20
17501213BAEcobici,181 - BILLINGHURST Y MANSILLA,15
17598997BAEcobici,336 - La Pampa,16
17378413BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,8
17449542BAEcobici,138 - Hospital Britanico,3
17642357BAEcobici,390 - De Los Ombues,18
17669536BAEcobici,010 - Madero UCA,17
17549378BAEcobici,247 - PLAZA LUCIO DEMARE,13
17470343BAEcobici,289 - MONTAÑESES,18
17682572BAEcobici,092 - Salcedo,18
17401016BAEcobici,136 - Acevedo,0
17433519BAEcobici,041 - PARQUE PATRICIOS II,20
17505453BAEcobici,099 - Malabia,20
17480856BAEcobici,334 - CENTRO DE EXPOSICIONES,15
17546052BAEcobici,309 - UTN II,7
17666702BAEcobici,227 -Club Ciudad de Buenos Aires,14
17530119BAEcobici,168 - Estados Unidos,20
17450312BAEcobici,233 - MONROE,7
17642448BAEcobici,292 - PLAZA BOLIVIA,18
17407783BAEcobici,089 - Cabello,16
17592883BAEcobici,184 - Pedro Echague,7
17434059BAEcobici,345 - Plaza Mafalda,20
17610213BAEcobici,121 - YATAY,13
17377324BAEcobici,130 - RETIRO II,6
17575960BAEcobici,144 - PUEYRREDÓN,19
17623978BAEcobici,322 - MARTÍ Y DIRECTORIO,11
17412634BAEcobici,032 - Catedral,23
17438026BAEcobici,026 - JUANA MANSO I,8
17668993BAEcobici,272 - Plaza Bruno Giordano,17
17545060BAEcobici,076 - Ayacucho,6
17578967BAEcobici,086 - SAAVEDRA,5
17602253BAEcobici,237 - Madero Office,19
17603007BAEcobici,397 - PARQUE SANTOJANNI,20
17517850BAEcobici,237 - Madero Office,20
17380054BAEcobici,381 - Matienzo Y Arce,10
17452554BAEcobici,136 - Acevedo,10
17433293BAEcobici,017 - Plaza Almagro,19
17386926BAEcobici,118 - MEXICO,20
17643313BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,18
17655980BAEcobici,111 - MACACHA GUEMES,17
17409242BAEcobici,159 - Fitz Roy & Gorriti,17
17388817BAEcobici,292 - PLAZA BOLIVIA,23
17477575BAEcobici,121 - YATAY,9
17441034BAEcobici,163 - ONCE II,13
17663721BAEcobici,030 - Peña,9
17679834BAEcobici,082 - HOSPITAL ITALIANO,16
17614394BAEcobici,066 - Billinghurst,18
17450329BAEcobici,178 - José Marmol,7
17680030BAEcobici,083 - Paraná,16
17490918BAEcobici,230 - PASEO DE LA COSTANERA II,23
17589615BAEcobici,012 - Plaza Vicente Lopez,20
17394239BAEcobici,272 - Plaza Bruno Giordano,13
17684088BAEcobici,168 - Estados Unidos,20
17462167BAEcobici,024 - ALSINA,2
17463858BAEcobici,281 - Villa Urquiza,8
17596827BAEcobici,171 - Pasteur,13
17382415BAEcobici,261 - QUINTEROS LIDORO,15
17671735BAEcobici,251 - Solar de la Abadía,21
17669881BAEcobici,044 - Ecoparque,18
17510286BAEcobici,352 - San Jose de Flores,8
17675759BAEcobici,280 - JURAMENTO,10
17493911BAEcobici,255 - BARRANCAS DE BELGRANO,18
17691895BAEcobici,097 - Avelino Diaz,15
17612689BAEcobici,059 - Coronel Diaz,16
17411791BAEcobici,113 - Guatemala,21
17489059BAEcobici,079 - AZUCENA VILLAFLOR,15
17550109BAEcobici,128 - PARQUE DEL BAJO,14
17461062BAEcobici,014 - Pacifico,22
17462532BAEcobici,184 - Pedro Echague,6
17507956BAEcobici,189 - POSADAS,1
17679011BAEcobici,292 - PLAZA BOLIVIA,15
17603361BAEcobici,335 - General Urquiza,21
17525526BAEcobici,032 - Catedral,15
17451328BAEcobici,354 - José Martí,8
17533900BAEcobici,276 - PRIMERA JUNTA,9
17434219BAEcobici,161 - Humahuaca,21
17415608BAEcobici,101 - Fitz Roy,16
17636009BAEcobici,008 - Congreso,9
17481246BAEcobici,222 - SIMON BOLIVAR,16
17473645BAEcobici,098 - BENITO JUAREZ,21
17444242BAEcobici,177 -PLANETARIO,17
17459474BAEcobici,142 - ARMENIA,20
17551823BAEcobici,111 - MACACHA GUEMES,17
17688679BAEcobici,182 - RAVIGNANI Y GUATEMALA,10
17379000BAEcobici,126 - Ministerio de Justicia y Seguridad,9
17697542BAEcobici,290 - Club Excursionistas,23
17694894BAEcobici,378 - AGRONOMIA,18
17480744BAEcobici,093 - CARLOS CALVO,15
17447944BAEcobici,001 - FACULTAD DE DERECHO,22
17585819BAEcobici,093 - CARLOS CALVO,16
17647985BAEcobici,073 - Ruy Díaz de Guzmán,7
17436577BAEcobici,373 - Jorgelina De Simone,6
17473887BAEcobici,152 - JULIETA LANTERI,22
17623954BAEcobici,164 - FACULTAD DE INGENIERIA,11
17614365BAEcobici,005 - Plaza Italia,18
17616708BAEcobici,065 - Julián Álvarez,22
17552439BAEcobici,270 - PLAZA DEL ANGEL GRIS,17
17634850BAEcobici,113 - Guatemala,8
17477898BAEcobici,074 - INSTITUTO LELOIR,9
17433946BAEcobici,177 -PLANETARIO,20
17510444BAEcobici,029 - Parque Centenario,9
17559871BAEcobici,166 - Cementerio de Recoleta,17
17524253BAEcobici,258 - Plaza J.J. Paso,12
17478303BAEcobici,006 - Parque Lezama,10
17570119BAEcobici,259 - PLAZA CASTELLI,12
17553138BAEcobici,292 - PLAZA BOLIVIA,18
17651755BAEcobici,249 - Balbín,13
17468189BAEcobici,070 - ARAOZ,15
17547367BAEcobici,049 - 33 Orientales,9
17448439BAEcobici,391 - Plaza República de Ecuador,23
17432237BAEcobici,035 - INGENIERO BUTTY,18
17445695BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,19
17594816BAEcobici,274 - Gavilán,10
17665712BAEcobici,174 - MINISTERIO DE EDUCACION,13
17390000BAEcobici,150 - RODRIGO BUENO,6
17524472BAEcobici,381 - Matienzo Y Arce,12
17506584BAEcobici,147 - Constitución,21
17642364BAEcobici,152 - JULIETA LANTERI,18
17422944BAEcobici,030 - Peña,0
17626922BAEcobici,281 - Villa Urquiza,20
17665117BAEcobici,393 - Barrio 31,12
17566266BAEcobici,187 - Jose Maria Moreno,0
17526344BAEcobici,373 - Jorgelina De Simone,16
17557894BAEcobici,345 - Plaza Mafalda,11
17539398BAEcobici,018 - Independencia,17
17524454BAEcobici,138 - Hospital Britanico,12
17653753BAEcobici,159 - Fitz Roy & Gorriti,15
17452481BAEcobici,023 - Suipacha,10
17580787BAEcobici,016 - Legislatura,8
17526876BAEcobici,244 - UADE,17
17615390BAEcobici,135 - MARCELO T. DE ALVEAR,19
17554172BAEcobici,065 - Julián Álvarez,19
17423302BAEcobici,029 - Parque Centenario,2
17618408BAEcobici,005 - Plaza Italia,9
17533161BAEcobici,116 - HOSPITAL ALEMÁN,8
17556658BAEcobici,220 - PLAZA FELIX LIMA,2
17573776BAEcobici,280 - JURAMENTO,17
17675216BAEcobici,114 - DELLA PAOLERA,9
17395536BAEcobici,288 - SECRETARÍA DE DEPORTES,16
17402767BAEcobici,218 - Campana,7
17520215BAEcobici,207 - PLAZA ARENALES,1
17500253BAEcobici,102 - ROSETI,13
17541602BAEcobici,036 - MAIPÚ,20
17610632BAEcobici,257 - Plaza Francisco Ramirez,14
17591442BAEcobici,290 - Club Excursionistas,0
17443296BAEcobici,069 - Ecuador,16
17394115BAEcobici,037- Claudia Pía Braudracco,13
17674258BAEcobici,028 - Plaza de la Bandera,7
17541882BAEcobici,106 - MOSCONI Y CONSTITUYENTES,20
17393272BAEcobici,301 - Arregui Y Terrada,11
17684646BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,21
17581046BAEcobici,061 - Ministerio de Economia,9
17617945BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,5
17575327BAEcobici,359 - PLAZA BALCARCE,18
17474133BAEcobici,029 - Parque Centenario,22
17597100BAEcobici,064 - RIOBAMBA,14
17630361BAEcobici,174 - MINISTERIO DE EDUCACION,15
17688601BAEcobici,023 - Suipacha,10
17625231BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,15
17448009BAEcobici,067 - PARQUE SARMIENTO I,22
17612553BAEcobici,393 - Barrio 31,16
17488788BAEcobici,094 - GÚZMAN,14
17434765BAEcobici,079 - AZUCENA VILLAFLOR,21
17668066BAEcobici,272 - Plaza Bruno Giordano,16
17543938BAEcobici,264 - Plaza Marcos Sastre,0
17550807BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,15
17507878BAEcobici,183 - VIRREY CEVALLOS,1
17605661BAEcobici,121 - YATAY,6
17648413BAEcobici,373 - Jorgelina De Simone,8
17607698BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,9
17670544BAEcobici,150 - RODRIGO BUENO,18
17695174BAEcobici,260 - SAN MIGUEL DE GARICOITS,18
17485755BAEcobici,350 - Plaza Irlanda,22
17547289BAEcobici,274 - Gavilán,9
17460009BAEcobici,397 - PARQUE SANTOJANNI,20
17629809BAEcobici,146 - Hospital Francés,14
17459734BAEcobici,014 - Pacifico,20
17419465BAEcobici,050 - Hospital Rivadavia,12
17600835BAEcobici,334 - CENTRO DE EXPOSICIONES,18
17384933BAEcobici,036 - MAIPÚ,18
17422092BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,20
17637966BAEcobici,005 - Plaza Italia,13
17456108BAEcobici,164 - FACULTAD DE INGENIERIA,16
17460877BAEcobici,223 - GAINZA,22
17663359BAEcobici,128 - PARQUE DEL BAJO,9
17463473BAEcobici,266 - PLAZA SABATTINI,7
17507953BAEcobici,234 - AVENIDA TRIUNVIRATO,1
17614379BAEcobici,272 - Plaza Bruno Giordano,18
17430313BAEcobici,146 - Hospital Francés,17
17678123BAEcobici,091 - Pasco,13
17621663BAEcobici,023 - Suipacha,18
17522198BAEcobici,292 - PLAZA BOLIVIA,8
17449803BAEcobici,163 - ONCE II,6
17458743BAEcobici,112 - 9 de Julio,19
17462351BAEcobici,276 - PRIMERA JUNTA,4
17567017BAEcobici,117 - HUMBERTO 1°,6
17644839BAEcobici,281 - Villa Urquiza,20
17631155BAEcobici,009 - Parque Las Heras,17
17612852BAEcobici,136 - Acevedo,17
17549829BAEcobici,142 - ARMENIA,13
17674179BAEcobici,091 - Pasco,7
17516788BAEcobici,006 - Parque Lezama,18
17636886BAEcobici,045 - Uruguay,11
17602520BAEcobici,082 - HOSPITAL ITALIANO,19
17470864BAEcobici,061 - Ministerio de Economia,18
17391829BAEcobici,255 - BARRANCAS DE BELGRANO,9
17667111BAEcobici,255 - BARRANCAS DE BELGRANO,15
17618511BAEcobici,345 - Plaza Mafalda,9
17571855BAEcobici,378 - AGRONOMIA,15
17481591BAEcobici,142 - ARMENIA,16
17396215BAEcobici,026 - JUANA MANSO I,16
17447714BAEcobici,075 - Plaza Primero de Mayo,21
17597900BAEcobici,159 - Fitz Roy & Gorriti,15
17528318BAEcobici,231 - Margariños Cervantes,18
17376882BAEcobici,161 - Humahuaca,5
17394586BAEcobici,230 - PASEO DE LA COSTANERA II,14
17695710BAEcobici,256 - PLAZA NORUEGA,19
17652535BAEcobici,029 - Parque Centenario,14
17503113BAEcobici,059 - Coronel Diaz,17
17552639BAEcobici,029 - Parque Centenario,18
17658505BAEcobici,009 - Parque Las Heras,20
17585954BAEcobici,089 - Cabello,16
17462433BAEcobici,111 - MACACHA GUEMES,5
17394518BAEcobici,174 - MINISTERIO DE EDUCACION,14
17681028BAEcobici,237 - Madero Office,17
17386979BAEcobici,168 - Estados Unidos,20
17520538BAEcobici,183 - VIRREY CEVALLOS,4
17414617BAEcobici,014 - Pacifico,11
17516407BAEcobici,251 - Solar de la Abadía,18
17584010BAEcobici,289 - MONTAÑESES,13
17618983BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,11
17515168BAEcobici,124 - UGARTECHE,17
17696468BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,20
17380235BAEcobici,057 - BELGRANO,11
17684107BAEcobici,347 - CARABOBO,21
17454353BAEcobici,008 - Congreso,14
17407938BAEcobici,333 - PARQUE DE LA ESTACIÓN,16
17518606BAEcobici,262 - Holmberg,21
17689404BAEcobici,008 - Congreso,11
17566362BAEcobici,009 - Parque Las Heras,0
17400144BAEcobici,196 - HOSPITAL ARGERICH,22
17380908BAEcobici,276 - PRIMERA JUNTA,12
