Id_recorrido,estacion_origen,estacion_destino,duracion_recorrido,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia_de_viaje
17120464BAEcobici,014  -  PACIFICO,124  -  UGARTECHE,2660,-34.5782,-58.4266,-34.5807,-58.4125,1.320465186283148
17129397BAEcobici,029  -  PARQUE CENTENARIO,113  -  GUATEMALA,1190,-34.608,-58.4333,-34.5857,-58.4251,2.590751474060808
17324208BAEcobici,013  -  ONCE,069  -  ECUADOR,2446,-34.6101,-58.4066,-34.5958,-58.4046,1.6005891573824438
17249334BAEcobici,178  -  JOSE MARMOL,121  -  YATAY,963,-34.6234,-58.4249,-34.6008,-58.4283,2.5321949616503665
17212554BAEcobici,054  -  ACUNA DE FIGUEROA,167  -  HIPOLITO YRIGOYEN,1724,-34.5982,-58.4219,-34.615,-58.4273,1.9323436274801933
17253793BAEcobici,130  -  RETIRO II,164  -  FACULTAD DE INGENIERIA,1323,-34.5927,-58.375,-34.6173,-58.3669,2.834072563775489
17290155BAEcobici,156  -  PLAZA ALEMANIA,156  -  PLAZA ALEMANIA,2878,-34.5778,-58.4073,-34.5778,-58.4073,0.0
17254998BAEcobici,168  -  ESTADOS UNIDOS,172  -  BRASIL,524,-34.6185,-58.3815,-34.6254,-58.3711,1.222413338707817
17185879BAEcobici,029  -  PARQUE CENTENARIO,161  -  HUMAHUACA,557,-34.608,-58.4333,-34.6021,-58.4195,1.4232411683092592
17176451BAEcobici,130  -  RETIRO II,026  -  JUANA MANSO I,604,-34.5927,-58.375,-34.6009,-58.3638,1.3719798421921052
17370796BAEcobici,275  -  PLAZA 24 DE SEPTIEMBRE,274  -  GAVILAN,622,-34.6071,-58.4485,-34.615,-58.4666,1.874959560152033
17290761BAEcobici,006  -  PARQUE LEZAMA,151  -  AIME PAINE,1248,-34.6282,-58.3694,-34.612,-58.3615,1.940998593420848
17183292BAEcobici,064  -  RIOBAMBA,089  -  CABELLO,772,-34.594,-58.3945,-34.5825,-58.4054,1.62197117893445
17171360BAEcobici,266  -  PLAZA SABATTINI,266  -  PLAZA SABATTINI,3142,-34.6124,-58.4433,-34.6124,-58.4433,0.0
17226801BAEcobici,136  -  ACEVEDO,223  -  GAINZA,996,-34.5998,-58.4428,-34.6168,-58.4467,1.923715707023408
17305657BAEcobici,064  -  RIOBAMBA,083  -  PARANA,590,-34.594,-58.3945,-34.6031,-58.3893,1.1182234509993392
17291930BAEcobici,222  -  SIMON BOLIVAR,188  -  ARANGUREN,1653,-34.6334,-58.4493,-34.6104,-58.4328,2.969896874649231
17309092BAEcobici,075  -  PLAZA PRIMERO DE MAYO,075  -  PLAZA PRIMERO DE MAYO,1291,-34.6123,-58.3989,-34.6123,-58.3989,0.0
17187159BAEcobici,277  -  COGHLAN,065  -  JULIAN ALVAREZ,2387,-34.5658,-58.4755,-34.5873,-58.416,5.948993921702207
17269735BAEcobici,084  -  TEATRO PICADERO,030  -  PENA,1051,-34.6042,-58.3937,-34.5906,-58.3974,1.5497090074767277
17311159BAEcobici,224  -  BAIGORRIA,301  -  ARREGUI Y TERRADA,828,-34.6106,-58.5029,-34.6049,-58.4848,1.7736265882937254
17265102BAEcobici,144  -  PUEYRREDON,171  -  PASTEUR,4926,-34.6021,-58.4061,-34.603,-58.3996,0.6032760486948223
17162969BAEcobici,221  -  CULPINA,059  -  CORONEL DIAZ,3133,-34.6316,-58.4663,-34.5902,-58.4116,6.800848043793122
17128468BAEcobici,172  -  BRASIL,164  -  FACULTAD DE INGENIERIA,987,-34.6254,-58.3711,-34.6173,-58.3669,0.9792473102685708
17339300BAEcobici,103  -  MALBA,200  -  AUSTRIA Y FRENCH,1208,-34.5771,-58.403,-34.5883,-58.4043,1.2510567947587372
17147958BAEcobici,164  -  FACULTAD DE INGENIERIA,144  -  PUEYRREDON,2167,-34.6173,-58.3669,-34.6021,-58.4061,3.9657052009146168
17179517BAEcobici,273  -  PLAZOLETA COLOMBIA,316  -  BUENOS AIRES,657,-34.6377,-58.3737,-34.6459,-58.3968,2.3015611653801544
17231166BAEcobici,391  -  PLAZA REPUBLICA DE ECUADOR,289  -  MONTANESES,1242,-34.56553,-58.41986,-34.5514,-58.4541,3.50713748448891
17209878BAEcobici,007  -  OBELISCO,063  -  RECONQUISTA,418,-34.6058,-58.3807,-34.5985,-58.3728,1.0870629140456731
17355342BAEcobici,106  -  MOSCONI Y CONSTITUYENTES,305  -  PLAZA MARTIN RODRIGUEZ,941,-34.5809,-58.4936,-34.591,-58.5003,1.2796389507951706
17260947BAEcobici,083  -  PARANA,012  -  PLAZA VICENTE LOPEZ,413,-34.6031,-58.3893,-34.5928,-58.3888,1.146221751432243
17173805BAEcobici,071  -  CERRITO,063  -  RECONQUISTA,287,-34.6026,-58.3838,-34.5985,-58.3728,1.1052176382900074
17140160BAEcobici,156  -  PLAZA ALEMANIA,156  -  PLAZA ALEMANIA,1216,-34.5778,-58.4073,-34.5778,-58.4073,0.0
17334640BAEcobici,136  -  ACEVEDO,272  -  PLAZA BRUNO GIORDANO,1187,-34.5998,-58.4428,-34.6159,-58.4407,1.8005251877283772
17271981BAEcobici,014  -  PACIFICO,156  -  PLAZA ALEMANIA,635,-34.5782,-58.4266,-34.5778,-58.4073,1.7675292460166716
17316287BAEcobici,155  -  PARQUE JOSE EVARISTO URIBURU,054  -  ACUNA DE FIGUEROA,1455,-34.6381,-58.4112,-34.5982,-58.4219,4.543437741007407
17122544BAEcobici,074  -  INSTITUTO LELOIR,025  -  PLAZA GUEMES,1037,-34.6046,-58.4348,-34.5898,-58.4166,2.341671022011157
17153214BAEcobici,243  -  PLAZOLETA CELEDONIO FLORES,065  -  JULIAN ALVAREZ,2128,-34.5817,-58.4516,-34.5873,-58.416,3.317980303476612
17284040BAEcobici,349  -  PLAZA SAENZ PENA,272  -  PLAZA BRUNO GIORDANO,1252,-34.6096,-58.4674,-34.6159,-58.4407,2.5418751268547664
17361627BAEcobici,152  -  JULIETA LANTERI,196  -  HOSPITAL ARGERICH,538,-34.6181,-58.36,-34.6278,-58.3661,1.2144595128328224
17224757BAEcobici,061  -  MINISTERIO DE ECONOMIA,163  -  ONCE II,1279,-34.6088,-58.3707,-34.6088,-58.4061,3.239768661904631
17369398BAEcobici,269  -  PLAZA DE LA MISERICORDIA,352  -  SAN JOSE DE FLORES,550,-34.6328,-58.4551,-34.6289,-58.4627,0.8195029132593851
17098856BAEcobici,045  -  URUGUAY,001  -  FACULTAD DE DERECHO,1140,-34.6022,-58.3866,-34.5842,-58.3905,2.033096004586268
17370527BAEcobici,056  -  PLAZA PALERMO VIEJO,313  -  DE LOS INCAS,1269,-34.5887,-58.4262,-34.5816,-58.4747,4.509574661638172
17113724BAEcobici,252  -  TAMBORINI,067  -  PARQUE SARMIENTO I,613,-34.5601,-58.4791,-34.5553,-58.4948,1.5336043071242955
17318241BAEcobici,147  -  CONSTITUCION,006  -  PARQUE LEZAMA,534,-34.6261,-58.3793,-34.6282,-58.3694,0.9354500331080192
17285236BAEcobici,256  -  PLAZA NORUEGA,257  -  PLAZA FRANCISCO RAMIREZ,504,-34.5622,-58.4594,-34.5531,-58.4689,1.3344389326816868
17311053BAEcobici,292  -  PLAZA BOLIVIA,255  -  BARRANCAS DE BELGRANO,550,-34.5635,-58.4367,-34.5599,-58.4482,1.1265811494459703
17351431BAEcobici,061  -  MINISTERIO DE ECONOMIA,111  -  MACACHA GUEMES,411,-34.6088,-58.3707,-34.6048,-58.3639,0.7649446651207168
17159732BAEcobici,149  -  LIMA,120  -  HOSPITAL RAMOS MEJIA,1000,-34.6153,-58.3816,-34.6175,-58.4092,2.537509359587406
17294086BAEcobici,147  -  CONSTITUCION,057  -  BELGRANO,823,-34.6261,-58.3793,-34.6134,-58.3707,1.616645823373489
17241545BAEcobici,140  -  LAS CASAS,140  -  LAS CASAS,1801,-34.6359,-58.4157,-34.6359,-58.4157,0.0
17350473BAEcobici,165  -  PLAZA MONSENOR MIGUEL DE ANDREA,035  -  INGENIERO BUTTY,1231,-34.597,-58.4076,-34.5962,-58.3718,3.278064778727964
17271552BAEcobici,085  -  AGUERO,182  -  RAVIGNANI Y GUATEMALA,925,-34.5945,-58.4089,-34.5781,-58.4351,3.012978787425064
17174085BAEcobici,112  -  9 DE JULIO,032  -  CATEDRAL,429,-34.6121,-58.3805,-34.6072,-58.3735,0.8409924894719374
17155157BAEcobici,393  -  BARRIO 31,002  -  RETIRO I,354,-34.58309,-58.37782,-34.5927,-58.3751,1.0972092702307294
17252285BAEcobici,018  -  INDEPENDENCIA,147  -  CONSTITUCION,524,-34.6176,-58.3803,-34.6261,-58.3793,0.949576008040172
17156088BAEcobici,013  -  ONCE,023  -  SUIPACHA,1988,-34.6101,-58.4066,-34.6001,-58.3797,2.701428633844603
17225669BAEcobici,204  -  BIARRITZ,094  -  GUZMAN,962,-34.6055,-58.4774,-34.5917,-58.4497,2.963584756905064
17199428BAEcobici,111  -  MACACHA GUEMES,023  -  SUIPACHA,4036,-34.6048,-58.3639,-34.6001,-58.3797,1.5376472188994748
17165750BAEcobici,147  -  CONSTITUCION,165  -  PLAZA MONSENOR MIGUEL DE ANDREA,1656,-34.6261,-58.3793,-34.597,-58.4076,4.144610727927026
17137636BAEcobici,065  -  JULIAN ALVAREZ,156  -  PLAZA ALEMANIA,574,-34.5873,-58.416,-34.5778,-58.4073,1.322965302242992
17196421BAEcobici,161  -  HUMAHUACA,129  -  VELASCO,723,-34.6021,-58.4195,-34.6002,-58.4349,1.4252662478019813
17322416BAEcobici,364  -  CERRETTI Y MANUELA PEDRAZA,067  -  PARQUE SARMIENTO I,1770,-34.5691,-58.5003,-34.5553,-58.4948,1.615025999000648
17351518BAEcobici,029  -  PARQUE CENTENARIO,370  -  BEAUCHEF,1695,-34.608,-58.4333,-34.6401,-58.4304,3.579207208906235
17128928BAEcobici,346  -  PLAZA ZAPIOLA,259  -  PLAZA CASTELLI,1534,-34.5737,-58.4743,-34.5679,-58.4642,1.1274410019609415
17325384BAEcobici,333  -  PARQUE DE LA ESTACION,082  -  HOSPITAL ITALIANO,395,-34.608,-58.4118,-34.6074,-58.4262,1.3195771254302668
17358872BAEcobici,075  -  PLAZA PRIMERO DE MAYO,093  -  CARLOS CALVO,499,-34.6123,-58.3989,-34.6207,-58.3944,1.0207852083079012
17099967BAEcobici,242  -  PLAZOLETA RAFAEL DEL RIEGO,396  -  PLAZA ALBERTI,580,-34.5674,-58.4464,-34.55571,-58.45789,1.672327215740922
17362806BAEcobici,059  -  CORONEL DIAZ,200  -  AUSTRIA Y FRENCH,360,-34.5902,-58.4116,-34.5883,-58.4043,0.7008471749728182
17197055BAEcobici,049  -  33 ORIENTALES,121  -  YATAY,1258,-34.6288,-58.4223,-34.6008,-58.4283,3.161503161622694
17241880BAEcobici,074  -  INSTITUTO LELOIR,325  -  MEDRANO,515,-34.6046,-58.4348,-34.6094,-58.4215,1.3291037592579091
17336443BAEcobici,390  -  DE LOS OMBUES,124  -  UGARTECHE,875,-34.56,-58.428,-34.5807,-58.4125,2.704091487542966
17133842BAEcobici,182  -  RAVIGNANI Y GUATEMALA,056  -  PLAZA PALERMO VIEJO,586,-34.5781,-58.4351,-34.5887,-58.4262,1.4328641493440415
17213117BAEcobici,203  -  BEIRO,327  -  PLAZA RICCHERI,1989,-34.6007,-58.5034,-34.6107,-58.5191,1.816896627981724
17291193BAEcobici,390  -  DE LOS OMBUES,390  -  DE LOS OMBUES,336,-34.56,-58.428,-34.56,-58.428,0.0
17265106BAEcobici,013  -  ONCE,187  -  JOSE MARIA MORENO,1025,-34.6101,-58.4066,-34.6202,-58.4356,2.8816966365142047
17326491BAEcobici,091  -  PASCO,008  -  CONGRESO,411,-34.6174,-58.3976,-34.6101,-58.3891,1.1242628017511684
17309932BAEcobici,215  -  HOSPITAL ALVAREZ,216  -  EMILIO LAMARCA,1315,-34.6231,-58.4684,-34.6133,-58.4933,2.5257305195458777
17359066BAEcobici,374  -  PUAN,219  -  PARQUE CHACABUCO II,761,-34.6221,-58.4484,-34.6363,-58.4439,1.631767300432691
17127024BAEcobici,240  -  ECHEVERRIA,249  -  BALBIN,431,-34.5653,-58.4594,-34.5614,-58.4657,0.7217041199449982
17159053BAEcobici,349  -  PLAZA SAENZ PENA,145  -  RAVIGNANI,2780,-34.6096,-58.4674,-34.5803,-58.4378,4.237398388040775
17132960BAEcobici,261  -  QUINTEROS LIDORO,258  -  PLAZA J.J. PASO,1064,-34.5523,-58.4509,-34.5691,-58.4538,1.886855750104094
17171044BAEcobici,099  -  MALABIA,121  -  YATAY,476,-34.5963,-58.4357,-34.6008,-58.4283,0.8421070406037079
17313598BAEcobici,098  -  BENITO JUAREZ,028  -  PLAZA DE LA BANDERA,410,-34.619,-58.5047,-34.6295,-58.4944,1.5004710567705193
17140665BAEcobici,251  -  SOLAR DE LA ABADIA,335  -  GENERAL URQUIZA,5574,-34.5675,-58.437,-34.5713,-58.4119,2.3367341810163507
17130970BAEcobici,092  -  SALCEDO,370  -  BEAUCHEF,741,-34.6318,-58.4049,-34.6401,-58.4304,2.5088878806212773
17264104BAEcobici,237  -  MADERO OFFICE,130  -  RETIRO II,466,-34.5991,-58.3645,-34.5927,-58.375,1.1958891378161016
17272398BAEcobici,117  -  HUMBERTO 1°,147  -  CONSTITUCION,346,-34.6199,-58.3742,-34.6261,-58.3793,0.8325033084406108
17252379BAEcobici,027  -  MONTEVIDEO,008  -  CONGRESO,483,-34.5994,-58.3897,-34.6101,-58.3891,1.1910523063793113
17156961BAEcobici,304  -  NAVARRO,127  -  PLAZA LEONARDO N. ALEM,687,-34.5923,-58.492,-34.5763,-58.5025,2.0221845541869663
17276350BAEcobici,178  -  JOSE MARMOL,031  -  PADILLA,1605,-34.6234,-58.4249,-34.6031,-58.4397,2.632418541787675
17230002BAEcobici,129  -  VELASCO,261  -  QUINTEROS LIDORO,2261,-34.6002,-58.4349,-34.5523,-58.4509,5.524007782209026
17196889BAEcobici,243  -  PLAZOLETA CELEDONIO FLORES,178  -  JOSE MARMOL,1505,-34.5817,-58.4516,-34.6234,-58.4249,5.241377113360784
17100173BAEcobici,111  -  MACACHA GUEMES,032  -  CATEDRAL,433,-34.6048,-58.3639,-34.6072,-58.3735,0.9182459700755514
17259122BAEcobici,128  -  PARQUE DEL BAJO,003  -  ADUANA,210,-34.6052,-58.368,-34.6112,-58.3696,0.6830500286207708
17210703BAEcobici,005  -  PLAZA ITALIA,178  -  JOSE MARMOL,2684,-34.5808,-58.4204,-34.6234,-58.4249,4.754775887795771
17173819BAEcobici,023  -  SUIPACHA,033  -  FACULTAD DE MEDICINA,582,-34.6001,-58.3797,-34.5972,-58.3988,1.777715548752686
17247726BAEcobici,036  -  MAIPU,083  -  PARANA,354,-34.6046,-58.3766,-34.6031,-58.3893,1.1742651189832762
17109968BAEcobici,270  -  PLAZA DEL ANGEL GRIS,070  -  ARAOZ,3689,-34.6218,-58.4577,-34.5927,-58.4258,4.358181248883181
17205103BAEcobici,132  -  CORRIENTES,022  -  ARENALES,638,-34.6031,-58.3725,-34.5943,-58.3828,1.35878152346767
17119558BAEcobici,395  -  AGRONOMIA II,350  -  PLAZA IRLANDA,2167,-34.5891,-58.48472,-34.6131,-58.4572,3.6696546019869354
17156517BAEcobici,313  -  DE LOS INCAS,085  -  AGUERO,2743,-34.5816,-58.4747,-34.5945,-58.4089,6.191886888426716
17156018BAEcobici,114  -  DELLA PAOLERA,026  -  JUANA MANSO I,468,-34.5949,-58.3724,-34.6009,-58.3638,1.0318648910259365
17354939BAEcobici,255  -  BARRANCAS DE BELGRANO,254  -  PLAZA RAFAEL HERNANDEZ,241,-34.5599,-58.4482,-34.5625,-58.4552,0.7031805055719894
17305116BAEcobici,171  -  PASTEUR,144  -  PUEYRREDON,210,-34.603,-58.3996,-34.6021,-58.4061,0.6032760486948223
17158116BAEcobici,104  -  FEDERICO LACROZE,158  -  VILLARROEL,664,-34.5876,-58.4551,-34.5925,-58.4452,1.0574218145712633
17140795BAEcobici,383  -  BOEDO Y VENEZUELA,365  -  VENANCIO FLORES,1646,-34.6171,-58.4169,-34.6294,-58.472,5.224028552755862
17119282BAEcobici,147  -  CONSTITUCION,186  -  MANZANA 66,2137,-34.6261,-58.3793,-34.6135,-58.4061,2.824381660493388
17200486BAEcobici,149  -  LIMA,041  -  PARQUE PATRICIOS II,1468,-34.6153,-58.3816,-34.6374,-58.4057,3.301740594563871
17107499BAEcobici,168  -  ESTADOS UNIDOS,118  -  MEXICO,769,-34.6185,-58.3815,-34.6168,-58.4027,1.9491813907775384
17167257BAEcobici,071  -  CERRITO,191  -  RIVADAVIA Y 9 DE JULIO,309,-34.6026,-58.3838,-34.6084,-58.3808,0.7009442214811654
17145907BAEcobici,255  -  BARRANCAS DE BELGRANO,335  -  GENERAL URQUIZA,2695,-34.5599,-58.4482,-34.5713,-58.4119,3.557377232969196
17323621BAEcobici,103  -  MALBA,030  -  PENA,480,-34.5771,-58.403,-34.5906,-58.3974,1.5862584327913452
17343770BAEcobici,390  -  DE LOS OMBUES,249  -  BALBIN,1413,-34.56,-58.428,-34.5614,-58.4657,3.455767810160405
17337883BAEcobici,266  -  PLAZA SABATTINI,118  -  MEXICO,1540,-34.6124,-58.4433,-34.6168,-58.4027,3.747482412597552
17117101BAEcobici,172  -  BRASIL,172  -  BRASIL,2799,-34.6254,-58.3711,-34.6254,-58.3711,0.0
17241406BAEcobici,379  -  PARQUE SARMIENTO II,106  -  MOSCONI Y CONSTITUYENTES,1037,-34.5645,-58.5029,-34.5809,-58.4936,2.012597814769534
17336183BAEcobici,200  -  AUSTRIA Y FRENCH,251  -  SOLAR DE LA ABADIA,1098,-34.5883,-58.4043,-34.5675,-58.437,3.7831230788710895
17237705BAEcobici,063  -  RECONQUISTA,189  -  POSADAS,1017,-34.5985,-58.3728,-34.5885,-58.3855,1.6086785848832448
17111961BAEcobici,018  -  INDEPENDENCIA,018  -  INDEPENDENCIA,1567,-34.6176,-58.3803,-34.6176,-58.3803,0.0
17174060BAEcobici,136  -  ACEVEDO,069  -  ECUADOR,2611,-34.5998,-58.4428,-34.5958,-58.4046,3.52466082486066
17321648BAEcobici,191  -  RIVADAVIA Y 9 DE JULIO,183  -  VIRREY CEVALLOS,620,-34.6084,-58.3808,-34.6156,-58.3897,1.1420834181116215
17144156BAEcobici,172  -  BRASIL,179  -  CASA SAN,2556,-34.6254,-58.3711,-34.6385,-58.3643,1.5839558766214752
17134634BAEcobici,208  -  NICASIO ORONO,104  -  FEDERICO LACROZE,2017,-34.5964,-58.4594,-34.5876,-58.4551,1.0547140784948972
17149883BAEcobici,206  -  GALICIA,352  -  SAN JOSE DE FLORES,609,-34.6158,-58.4708,-34.6289,-58.4627,1.6343776452659158
17210181BAEcobici,397  -  PARQUE SANTOJANNI,201  -  PLAZA EJERCITO DE LOS ANDES,1155,-34.6484,-58.5136,-34.6391,-58.5101,1.0825457641356946
17183250BAEcobici,187  -  JOSE MARIA MORENO,347  -  CARABOBO,672,-34.6202,-58.4356,-34.626,-58.4553,1.914508761343043
17238789BAEcobici,237  -  MADERO OFFICE,130  -  RETIRO II,406,-34.5991,-58.3645,-34.5927,-58.375,1.1958891378161016
17143846BAEcobici,160  -  GODOY CRUZ Y LIBERTADOR,156  -  PLAZA ALEMANIA,1134,-34.5728,-58.4207,-34.5778,-58.4073,1.3469458428624568
17226095BAEcobici,333  -  PARQUE DE LA ESTACION,182  -  RAVIGNANI Y GUATEMALA,1335,-34.608,-58.4118,-34.5781,-58.4351,3.950016532667695
17159780BAEcobici,070  -  ARAOZ,160  -  GODOY CRUZ Y LIBERTADOR,1100,-34.5927,-58.4258,-34.5728,-58.4207,2.261499479491742
17315503BAEcobici,100  -  PLAZA GURRUCHAGA,054  -  ACUNA DE FIGUEROA,512,-34.5931,-58.4351,-34.5982,-58.4219,1.334706403030196
17261402BAEcobici,118  -  MEXICO,118  -  MEXICO,1694,-34.6168,-58.4027,-34.6168,-58.4027,0.0
17226859BAEcobici,397  -  PARQUE SANTOJANNI,123  -  BASUALDO Y RODO,928,-34.6484,-58.5136,-34.6523,-58.4874,2.435513396457344
17247227BAEcobici,116  -  HOSPITAL ALEMAN,100  -  PLAZA GURRUCHAGA,1202,-34.5921,-58.4028,-34.5931,-58.4351,2.9587269678069394
17369999BAEcobici,350  -  PLAZA IRLANDA,100  -  PLAZA GURRUCHAGA,1867,-34.6131,-58.4572,-34.5931,-58.4351,3.0061712064017487
17229211BAEcobici,225  -  HOSPITAL TORNU,106  -  MOSCONI Y CONSTITUYENTES,683,-34.5876,-58.474,-34.5809,-58.4936,1.9428196143187613
17145786BAEcobici,187  -  JOSE MARIA MORENO,031  -  PADILLA,1392,-34.6202,-58.4356,-34.6031,-58.4397,1.9381007081773023
17113315BAEcobici,147  -  CONSTITUCION,032  -  CATEDRAL,760,-34.6261,-58.3793,-34.6072,-58.3735,2.1675703644779896
17339634BAEcobici,303  -  HUAURA,136  -  ACEVEDO,671,-34.5973,-58.4531,-34.5998,-58.4428,0.982891190266076
17200439BAEcobici,183  -  VIRREY CEVALLOS,152  -  JULIETA LANTERI,972,-34.6156,-58.3897,-34.6181,-58.36,2.7320270198183656
17133945BAEcobici,133  -  BEIRO Y SEGUROLA,327  -  PLAZA RICCHERI,1164,-34.6075,-58.5119,-34.6107,-58.5191,0.7488685258525789
17198014BAEcobici,335  -  GENERAL URQUIZA,249  -  BALBIN,2562,-34.5713,-58.4119,-34.5614,-58.4657,5.047731151837461
17189191BAEcobici,269  -  PLAZA DE LA MISERICORDIA,269  -  PLAZA DE LA MISERICORDIA,658,-34.6328,-58.4551,-34.6328,-58.4551,0.0
17239011BAEcobici,113  -  GUATEMALA,335  -  GENERAL URQUIZA,768,-34.5857,-58.4251,-34.5713,-58.4119,2.006068746241231
17153267BAEcobici,234  -  AVENIDA TRIUNVIRATO,345  -  PLAZA MAFALDA,1337,-34.5656,-58.4952,-34.5809,-58.4446,4.935336474371527
17264631BAEcobici,085  -  AGUERO,144  -  PUEYRREDON,338,-34.5945,-58.4089,-34.6021,-58.4061,0.8830882148702789
17186261BAEcobici,128  -  PARQUE DEL BAJO,237  -  MADERO OFFICE,651,-34.6052,-58.368,-34.5991,-58.3645,0.7501299122371984
17190606BAEcobici,155  -  PARQUE JOSE EVARISTO URIBURU,107  -  HOSPITAL GARRAHAN,885,-34.6381,-58.4112,-34.6303,-58.3963,1.6157343637540285
17260090BAEcobici,233  -  MONROE,257  -  PLAZA FRANCISCO RAMIREZ,557,-34.5641,-58.4698,-34.5531,-58.4689,1.2259177137515451
17363718BAEcobici,172  -  BRASIL,269  -  PLAZA DE LA MISERICORDIA,2507,-34.6254,-58.3711,-34.6328,-58.4551,7.729628217049219
17334715BAEcobici,099  -  MALABIA,044  -  ECOPARQUE,1220,-34.5963,-58.4357,-34.5758,-58.4143,3.005651743966979
17171088BAEcobici,121  -  YATAY,080  -  VALLE,1232,-34.6008,-58.4283,-34.6244,-58.4342,2.6791712740464013
17303119BAEcobici,261  -  QUINTEROS LIDORO,344  -  UNIVERSIDAD DI TELLA,375,-34.5523,-58.4509,-34.5481,-58.4476,0.5562792559537043
17256340BAEcobici,261  -  QUINTEROS LIDORO,261  -  QUINTEROS LIDORO,3556,-34.5523,-58.4509,-34.5523,-58.4509,0.0
17308274BAEcobici,151  -  AIME PAINE,003  -  ADUANA,371,-34.612,-58.3615,-34.6112,-58.3696,0.746596434461686
17183466BAEcobici,158  -  VILLARROEL,005  -  PLAZA ITALIA,1129,-34.5925,-58.4452,-34.5808,-58.4204,2.616618735250086
17102354BAEcobici,001  -  FACULTAD DE DERECHO,044  -  ECOPARQUE,1028,-34.5842,-58.3905,-34.5758,-58.4143,2.3706648943898934
17227314BAEcobici,234  -  AVENIDA TRIUNVIRATO,192  -  HOSPITAL SIRIO,2099,-34.5656,-58.4952,-34.5904,-58.5071,2.9650480451716485
17106016BAEcobici,365  -  VENANCIO FLORES,349  -  PLAZA SAENZ PENA,1048,-34.6294,-58.472,-34.6096,-58.4674,2.2415372041365
17232671BAEcobici,113  -  GUATEMALA,333  -  PARQUE DE LA ESTACION,1851,-34.5857,-58.4251,-34.608,-58.4118,2.762363806054281
17349316BAEcobici,117  -  HUMBERTO 1°,163  -  ONCE II,1018,-34.6199,-58.3742,-34.6088,-58.4061,3.1694590208300464
17123511BAEcobici,184  -  PEDRO ECHAGUE,184  -  PEDRO ECHAGUE,1623,-34.6307,-58.3912,-34.6307,-58.3912,0.0
17250318BAEcobici,033  -  FACULTAD DE MEDICINA,023  -  SUIPACHA,658,-34.5972,-58.3988,-34.6001,-58.3797,1.777715548752686
17238878BAEcobici,335  -  GENERAL URQUIZA,335  -  GENERAL URQUIZA,5275,-34.5713,-58.4119,-34.5713,-58.4119,0.0
17263560BAEcobici,126  -  MINISTERIO DE JUSTICIA Y SEGURIDAD,006  -  PARQUE LEZAMA,729,-34.6401,-58.3693,-34.6282,-58.3694,1.323251256329671
17310670BAEcobici,274  -  GAVILAN,287  -  BELAUSTEGUI,386,-34.615,-58.4666,-34.6164,-58.4772,0.9824317136082054
17262208BAEcobici,336  -  LA PAMPA,015  -  AMENABAR,430,-34.5656,-58.4555,-34.5719,-58.4475,1.0135589720548854
17295004BAEcobici,014  -  PACIFICO,101  -  FITZ ROY,1323,-34.5782,-58.4266,-34.5891,-58.4423,1.8801017054057467
17345039BAEcobici,261  -  QUINTEROS LIDORO,014  -  PACIFICO,2129,-34.5523,-58.4509,-34.5782,-58.4266,3.639376572881793
17136649BAEcobici,005  -  PLAZA ITALIA,014  -  PACIFICO,2539,-34.5808,-58.4204,-34.5782,-58.4266,0.6370024493062493
17272899BAEcobici,274  -  GAVILAN,352  -  SAN JOSE DE FLORES,597,-34.615,-58.4666,-34.6289,-58.4627,1.5862732462506226
17157110BAEcobici,253  -  PLAZA COLEGIALES,256  -  PLAZA NORUEGA,2602,-34.5784,-58.4453,-34.5622,-58.4594,2.216214825448429
17355181BAEcobici,168  -  ESTADOS UNIDOS,079  -  AZUCENA VILLAFLOR,711,-34.6185,-58.3815,-34.612,-58.3639,1.765346443349887
17198807BAEcobici,207  -  PLAZA ARENALES,269  -  PLAZA DE LA MISERICORDIA,2186,-34.6001,-58.5117,-34.6328,-58.4551,6.328362175874121
17271973BAEcobici,008  -  CONGRESO,130  -  RETIRO II,1122,-34.6101,-58.3891,-34.5927,-58.375,2.325702069190797
17330577BAEcobici,101  -  FITZ ROY,101  -  FITZ ROY,1869,-34.5891,-58.4423,-34.5891,-58.4423,0.0
17163226BAEcobici,089  -  CABELLO,045  -  URUGUAY,1189,-34.5825,-58.4054,-34.6022,-58.3866,2.785668406293828
17267433BAEcobici,031  -  PADILLA,082  -  HOSPITAL ITALIANO,392,-34.6031,-58.4397,-34.6074,-58.4262,1.3248468843273662
17145127BAEcobici,292  -  PLAZA BOLIVIA,255  -  BARRANCAS DE BELGRANO,353,-34.5635,-58.4367,-34.5599,-58.4482,1.1265811494459703
17260387BAEcobici,197  -  PLAZA CIUDAD DE UDINE,352  -  SAN JOSE DE FLORES,1403,-34.621,-58.493,-34.6289,-58.4627,2.908318710558846
17336537BAEcobici,301  -  ARREGUI Y TERRADA,274  -  GAVILAN,1050,-34.6049,-58.4848,-34.615,-58.4666,2.008874255001352
17253279BAEcobici,349  -  PLAZA SAENZ PENA,221  -  CULPINA,1080,-34.6096,-58.4674,-34.6316,-58.4663,2.4483583464679106
17162034BAEcobici,049  -  33 ORIENTALES,061  -  MINISTERIO DE ECONOMIA,1625,-34.6288,-58.4223,-34.6088,-58.3707,5.219307813026644
17318950BAEcobici,035  -  INGENIERO BUTTY,023  -  SUIPACHA,387,-34.5962,-58.3718,-34.6001,-58.3797,0.843162588821329
